census_geo_id,zip_code,census_display,commute_time_mins,rank,zip_ranking,city,state,lat,long,avg_state,avg_city
8600000US75212,75212,ZCTA5 75212,24.6,14805,52,DALLAS,TX,32.79,-96.76,25.1,25.1
8600000US75644,75644,ZCTA5 75644,24.6,14806,52,GILMER,TX,32.73,-94.94,25.1,26.8
8600000US75860,75860,ZCTA5 75860,24.6,14807,52,TEAGUE,TX,31.63,-96.28,25.1,24.6
8600000US76053,76053,ZCTA5 76053,24.6,14808,52,HURST,TX,32.83,-97.17,25.1,24.7
8600000US76108,76108,ZCTA5 76108,24.6,14809,52,FORT WORTH,TX,32.75,-97.33,25.1,24.6
8600000US76112,76112,ZCTA5 76112,24.6,14810,52,FORT WORTH,TX,32.75,-97.33,25.1,24.6
8600000US76240,76240,ZCTA5 76240,24.6,14811,52,GAINESVILLE,TX,33.63,-97.15,25.1,24.6
8600000US76427,76427,ZCTA5 76427,24.6,14812,52,BRYSON,TX,33.15,-98.38,25.1,24.6
8600000US76570,76570,ZCTA5 76570,24.6,14813,52,ROSEBUD,TX,31.07,-96.97,25.1,24.6
8600000US78022,78022,ZCTA5 78022,24.6,14814,52,GEORGE WEST,TX,28.33,-98.11,25.1,24.6
8600000US78361,78361,ZCTA5 78361,24.6,14815,52,HEBBRONVILLE,TX,27.31,-98.68,25.1,24.6
8600000US80214,80214,ZCTA5 80214,24.6,14816,52,DENVER,CO,39.76,-104.87,25,25
8600000US81320,81320,ZCTA5 81320,24.6,14817,52,CAHONE,CO,37.65,-108.82,25,24.6
8600000US84651,84651,ZCTA5 84651,24.6,14818,52,PAYSON,UT,40.01,-111.73,22.4,24.6
8600000US85023,85023,ZCTA5 85023,24.6,14819,52,PHOENIX,AZ,33.63,-112.09,25.3,24.3
8600000US85029,85029,ZCTA5 85029,24.6,14820,52,PHOENIX,AZ,33.59,-112.1,25.3,24.3
8600000US85213,85213,ZCTA5 85213,24.6,14821,52,MESA,AZ,33.44,-111.76,25.3,25.3
8600000US85233,85233,ZCTA5 85233,24.6,14822,52,GILBERT,AZ,33.34,-111.81,25.3,27.8
8600000US85336,85336,ZCTA5 85336,24.6,14823,52,GADSDEN,AZ,32.53,-114.76,25.3,24.6
8600000US85545,85545,ZCTA5 85545,24.6,14824,52,ROOSEVELT,AZ,33.62,-111.03,25.3,24.6
8600000US89002,89002,ZCTA5 89002,24.6,14825,52,HENDERSON,NV,36,-114.96,23.6,23.5
8600000US90755,90755,ZCTA5 90755,24.6,14826,52,SIGNAL HILL,CA,33.8,-118.16,27,24.6
8600000US91201,91201,ZCTA5 91201,24.6,14827,52,GLENDALE,CA,34.17,-118.29,27,24.5
8600000US92113,92113,ZCTA5 92113,24.6,14828,52,SAN DIEGO,CA,32.69,-117.11,27,21.3
8600000US93033,93033,ZCTA5 93033,24.6,14829,52,OXNARD,CA,34.14,-119.1,27,24
8600000US93241,93241,ZCTA5 93241,24.6,14830,52,LAMONT,CA,35.25,-118.91,27,24.6
8600000US93604,93604,ZCTA5 93604,24.6,14831,52,BASS LAKE,CA,37.38,-119.51,27,24.6
8600000US94060,94060,ZCTA5 94060,24.6,14832,52,PESCADERO,CA,37.2,-122.3,27,24.6
8600000US95326,95326,ZCTA5 95326,24.6,14833,52,HUGHSON,CA,37.59,-120.85,27,24.6
8600000US95970,95970,ZCTA5 95970,24.6,14834,52,PRINCETON,CA,39.41,-122.04,27,24.6
8600000US97118,97118,ZCTA5 97118,24.6,14835,52,GARIBALDI,OR,45.56,-123.9,23.7,24.6
8600000US97202,97202,ZCTA5 97202,24.6,14836,52,PORTLAND,OR,45.47,-122.64,23.7,23.8
8600000US97370,97370,ZCTA5 97370,24.6,14837,52,PHILOMATH,OR,44.59,-123.46,23.7,24.6
8600000US97523,97523,ZCTA5 97523,24.6,14838,52,CAVE JUNCTION,OR,42.11,-123.6,23.7,24.6
8600000US97827,97827,ZCTA5 97827,24.6,14839,52,ELGIN,OR,45.61,-117.89,23.7,24.6
8600000US98532,98532,ZCTA5 98532,24.6,14840,52,CHEHALIS,WA,46.62,-123,25.7,24.6
8600000US99337,99337,ZCTA5 99337,24.6,14841,52,KENNEWICK,WA,46.07,-119.08,25.7,22.8
8600000US00617,617,ZCTA5 00617,24.7,14842,52,BARCELONETA,PR,18.45,-66.53,27.4,24.7
8600000US02744,2744,ZCTA5 02744,24.7,14843,52,NEW BEDFORD,MA,41.66,-70.93,27.3,23.9
8600000US03106,3106,ZCTA5 03106,24.7,14844,52,HOOKSETT,NH,43.09,-71.45,27,24.7
8600000US03229,3229,ZCTA5 03229,24.7,14845,52,CONTOOCOOK,NH,43.22,-71.71,27,24.7
8600000US06413,6413,ZCTA5 06413,24.7,14846,52,CLINTON,CT,41.27,-72.53,25.8,24.7
8600000US06850,6850,ZCTA5 06850,24.7,14847,52,NORWALK,CT,41.09,-73.42,25.8,27.3
8600000US07005,7005,ZCTA5 07005,24.7,14848,52,BOONTON,NJ,40.9,-74.4,30.1,24.7
8600000US07407,7407,ZCTA5 07407,24.7,14849,52,ELMWOOD PARK,NJ,40.9,-74.11,30.1,24.7
8600000US07753,7753,ZCTA5 07753,24.7,14850,52,NEPTUNE,NJ,40.21,-74.08,30.1,24.7
8600000US12132,12132,ZCTA5 12132,24.7,14851,52,NORTH CHATHAM,NY,42.47,-73.6,27.5,24.7
8600000US12182,12182,ZCTA5 12182,24.7,14852,52,TROY,NY,42.73,-73.67,27.5,21.7
8600000US12754,12754,ZCTA5 12754,24.7,14853,52,LIBERTY,NY,41.8,-74.74,27.5,24.7
8600000US12789,12789,ZCTA5 12789,24.7,14854,52,WOODRIDGE,NY,41.71,-74.57,27.5,24.7
8600000US12920,12920,ZCTA5 12920,24.7,14855,52,CHATEAUGAY,NY,44.92,-74.08,27.5,24.7
8600000US13035,13035,ZCTA5 13035,24.7,14856,52,CAZENOVIA,NY,42.92,-75.85,27.5,24.7
8600000US13157,13157,ZCTA5 13157,24.7,14857,52,SYLVAN BEACH,NY,43.19,-75.73,27.5,24.7
8600000US14170,14170,ZCTA5 14170,24.7,14858,52,WEST FALLS,NY,42.7,-78.67,27.5,24.7
8600000US15639,15639,ZCTA5 15639,24.7,14859,52,HUNKER,PA,40.2,-79.61,26.4,24.7
8600000US15679,15679,ZCTA5 15679,24.7,14860,51,RUFFS DALE,PA,40.15,-79.63,26.4,24.7
8600000US16034,16034,ZCTA5 16034,24.7,14861,51,FENELTON,PA,40.85,-79.75,26.4,24.7
8600000US16342,16342,ZCTA5 16342,24.7,14862,51,POLK,PA,41.36,-79.93,26.4,24.7
8600000US17007,17007,ZCTA5 17007,24.7,14863,51,BOILING SPRINGS,PA,40.15,-77.13,26.4,24.7
8600000US17087,17087,ZCTA5 17087,24.7,14864,51,RICHLAND,PA,40.35,-76.25,26.4,24.7
8600000US18059,18059,ZCTA5 18059,24.7,14865,51,LAURYS STATION,PA,40.72,-75.53,26.4,24.7
8600000US18109,18109,ZCTA5 18109,24.7,14866,51,ALLENTOWN,PA,40.59,-75.47,26.4,23
8600000US18612,18612,ZCTA5 18612,24.7,14867,51,DALLAS,PA,41.33,-75.96,26.4,24.7
8600000US18801,18801,ZCTA5 18801,24.7,14868,51,MONTROSE,PA,41.83,-75.87,26.4,24.7
8600000US19401,19401,ZCTA5 19401,24.7,14869,51,NORRISTOWN,PA,40.12,-75.33,26.4,25.5
8600000US19943,19943,ZCTA5 19943,24.7,14870,51,FELTON,DE,39,-75.57,24,24.7
8600000US20634,20634,ZCTA5 20634,24.7,14871,51,GREAT MILLS,MD,38.25,-76.49,31.9,24.7
8600000US21227,21227,ZCTA5 21227,24.7,14872,51,HALETHORPE,MD,39.21,-76.72,31.9,24.7
8600000US23868,23868,ZCTA5 23868,24.7,14873,51,LAWRENCEVILLE,VA,36.75,-77.85,28.6,24.7
8600000US24258,24258,ZCTA5 24258,24.7,14874,51,HILTONS,VA,36.65,-82.46,28.6,24.7
8600000US24315,24315,ZCTA5 24315,24.7,14875,51,BLAND,VA,37.1,-81.11,28.6,24.7
8600000US24566,24566,ZCTA5 24566,24.7,14876,51,KEELING,VA,36.71,-79.3,28.6,24.7
8600000US24635,24635,ZCTA5 24635,24.7,14877,51,POCAHONTAS,VA,37.3,-81.34,28.6,24.7
8600000US25313,25313,ZCTA5 25313,24.7,14878,51,CHARLESTON,WV,38.35,-81.63,30,19.7
8600000US25526,25526,ZCTA5 25526,24.7,14879,51,HURRICANE,WV,38.43,-82.01,30,24.7
8600000US25630,25630,ZCTA5 25630,24.7,14880,51,LORADO,WV,37.79,-81.7,30,24.7
8600000US25652,25652,ZCTA5 25652,24.7,14881,51,WHITMAN,WV,37.81,-82.03,30,24.7
8600000US26164,26164,ZCTA5 26164,24.7,14882,51,RAVENSWOOD,WV,38.95,-81.76,30,24.7
8600000US26175,26175,ZCTA5 26175,24.7,14883,51,SISTERSVILLE,WV,39.55,-80.99,30,24.7
8600000US27214,27214,ZCTA5 27214,24.7,14884,51,BROWNS SUMMIT,NC,36.2,-79.69,24.8,24.7
8600000US27610,27610,ZCTA5 27610,24.7,14885,51,RALEIGH,NC,35.82,-78.65,24.8,21.2
8600000US28128,28128,ZCTA5 28128,24.7,14886,51,NORWOOD,NC,35.22,-80.12,24.8,24.7
8600000US28214,28214,ZCTA5 28214,24.7,14887,51,CHARLOTTE,NC,35.19,-80.83,24.8,23.1
8600000US28681,28681,ZCTA5 28681,24.7,14888,51,TAYLORSVILLE,NC,35.92,-81.17,24.8,24.7
8600000US29042,29042,ZCTA5 29042,24.7,14889,51,DENMARK,SC,33.31,-81.13,25.9,24.7
8600000US29715,29715,ZCTA5 29715,24.7,14890,51,FORT MILL,SC,35,-80.94,25.9,25.6
8600000US30629,30629,ZCTA5 30629,24.7,14891,51,COMER,GA,34.06,-83.12,26,24.7
8600000US30746,30746,ZCTA5 30746,24.7,14892,51,SUGAR VALLEY,GA,34.55,-85.03,26,24.7
8600000US31220,31220,ZCTA5 31220,24.7,14893,51,MACON,GA,32.83,-83.65,26,21.1
8600000US31791,31791,ZCTA5 31791,24.7,14894,51,SYLVESTER,GA,31.52,-83.83,26,24.7
8600000US31820,31820,ZCTA5 31820,24.7,14895,51,MIDLAND,GA,32.58,-84.84,26,24.7
8600000US32096,32096,ZCTA5 32096,24.7,14896,51,WHITE SPRINGS,FL,30.33,-82.75,25.7,24.7
8600000US32443,32443,ZCTA5 32443,24.7,14897,51,GREENWOOD,FL,30.87,-85.16,25.7,24.7
8600000US32445,32445,ZCTA5 32445,24.7,14898,51,MALONE,FL,30.95,-85.16,25.7,24.7
8600000US32837,32837,ZCTA5 32837,24.7,14899,51,ORLANDO,FL,28.5,-81.37,25.7,25.3
8600000US33054,33054,ZCTA5 33054,24.7,14900,51,OPA LOCKA,FL,25.93,-80.26,25.7,26.2
8600000US33510,33510,ZCTA5 33510,24.7,14901,51,BRANDON,FL,27.92,-82.29,25.7,25.2
8600000US33615,33615,ZCTA5 33615,24.7,14902,51,TAMPA,FL,27.95,-82.48,25.7,22.6
8600000US33815,33815,ZCTA5 33815,24.7,14903,51,LAKELAND,FL,28.04,-81.96,25.7,23.4
8600000US33884,33884,ZCTA5 33884,24.7,14904,51,WINTER HAVEN,FL,28.04,-81.72,25.7,24.2
8600000US35125,35125,ZCTA5 35125,24.7,14905,51,PELL CITY,AL,33.56,-86.27,26.8,26.2
8600000US35244,35244,ZCTA5 35244,24.7,14906,51,BIRMINGHAM,AL,33.52,-86.79,26.8,21
8600000US35759,35759,ZCTA5 35759,24.7,14907,51,MERIDIANVILLE,AL,34.87,-86.57,26.8,24.7
8600000US36502,36502,ZCTA5 36502,24.7,14908,51,ATMORE,AL,31.02,-87.49,26.8,24.7
8600000US36576,36576,ZCTA5 36576,24.7,14909,51,SILVERHILL,AL,30.54,-87.74,26.8,24.7
8600000US37818,37818,ZCTA5 37818,24.7,14910,51,MOSHEIM,TN,36.19,-82.95,26.8,24.7
8600000US37819,37819,ZCTA5 37819,24.7,14911,51,NEWCOMB,TN,36.54,-84.2,26.8,24.7
8600000US38475,38475,ZCTA5 38475,24.7,14912,51,OLIVEHILL,TN,35.26,-88.04,26.8,24.7
8600000US38552,38552,ZCTA5 38552,24.7,14913,51,CHESTNUT MOUND,TN,36.18,-85.84,26.8,24.7
8600000US38581,38581,ZCTA5 38581,24.7,14914,51,ROCK ISLAND,TN,35.71,-85.6,26.8,24.7
8600000US39422,39422,ZCTA5 39422,24.7,14915,51,BAY SPRINGS,MS,31.98,-89.28,26.2,24.7
8600000US40291,40291,ZCTA5 40291,24.7,14916,51,LOUISVILLE,KY,38.22,-85.74,26.1,20.8
8600000US40468,40468,ZCTA5 40468,24.7,14917,51,PERRYVILLE,KY,37.64,-84.95,26.1,24.7
8600000US40729,40729,ZCTA5 40729,24.7,14918,51,EAST BERNSTADT,KY,37.18,-84.11,26.1,24.7
8600000US40873,40873,ZCTA5 40873,24.7,14919,51,WALLINS CREEK,KY,36.82,-83.41,26.1,24.7
8600000US40935,40935,ZCTA5 40935,24.7,14920,51,FLAT LICK,KY,36.82,-83.76,26.1,24.7
8600000US41144,41144,ZCTA5 41144,24.7,14921,51,GREENUP,KY,38.57,-82.82,26.1,24.7
8600000US41555,41555,ZCTA5 41555,24.7,14922,51,PINSONFORK,KY,37.54,-82.25,26.1,24.7
8600000US41759,41759,ZCTA5 41759,24.7,14923,51,SASSAFRAS,KY,37.22,-83.05,26.1,24.7
8600000US42166,42166,ZCTA5 42166,24.7,14924,51,SUMMER SHADE,KY,36.88,-85.7,26.1,24.7
8600000US43157,43157,ZCTA5 43157,24.7,14925,51,THURSTON,OH,39.84,-82.54,25,24.7
8600000US44255,44255,ZCTA5 44255,24.7,14926,51,MANTUA,OH,41.28,-81.22,25,24.7
8600000US45344,45344,ZCTA5 45344,24.7,14927,51,NEW CARLISLE,OH,39.94,-84.02,25,24.7
8600000US46161,46161,ZCTA5 46161,24.7,14928,51,MORRISTOWN,IN,39.67,-85.69,25.3,24.7
8600000US46404,46404,ZCTA5 46404,24.7,14929,51,GARY,IN,41.59,-87.34,25.3,24.9
8600000US46409,46409,ZCTA5 46409,24.7,14930,51,GARY,IN,41.59,-87.34,25.3,24.9
8600000US46745,46745,ZCTA5 46745,24.7,14931,51,HOAGLAND,IN,40.94,-85,25.3,24.7
8600000US48043,48043,ZCTA5 48043,24.7,14932,51,MOUNT CLEMENS,MI,42.59,-82.88,25.2,24.7
8600000US48166,48166,ZCTA5 48166,24.7,14933,51,NEWPORT,MI,42,-83.3,25.2,24.7
8600000US48221,48221,ZCTA5 48221,24.7,14934,51,DETROIT,MI,42.38,-83.1,25.2,26.1
8600000US48331,48331,ZCTA5 48331,24.7,14935,51,FARMINGTON,MI,42.46,-83.37,25.2,24.4
8600000US49050,49050,ZCTA5 49050,24.7,14936,51,DOWLING,MI,42.52,-85.25,25.2,24.7
8600000US49082,49082,ZCTA5 49082,24.7,14937,51,QUINCY,MI,41.94,-84.88,25.2,24.7
8600000US49621,49621,ZCTA5 49621,24.7,14938,51,CEDAR,MI,44.85,-85.8,25.2,24.7
8600000US49718,49718,ZCTA5 49718,24.7,14939,51,CARP LAKE,MI,45.69,-84.79,25.2,24.7
8600000US49776,49776,ZCTA5 49776,24.7,14940,51,POSEN,MI,45.26,-83.69,25.2,24.7
8600000US50115,50115,ZCTA5 50115,24.7,14941,51,GUTHRIE CENTER,IA,41.67,-94.49,22.1,24.7
8600000US50660,50660,ZCTA5 50660,24.7,14942,51,NEW HARTFORD,IA,42.56,-92.62,22.1,24.7
8600000US51026,51026,ZCTA5 51026,24.7,14943,51,HORNICK,IA,42.23,-96.09,22.1,24.7
8600000US51556,51556,ZCTA5 51556,24.7,14944,51,MODALE,IA,41.61,-96.01,22.1,24.7
8600000US52205,52205,ZCTA5 52205,24.7,14945,51,ANAMOSA,IA,42.1,-91.28,22.1,24.7
8600000US52253,52253,ZCTA5 52253,24.7,14946,51,LISBON,IA,41.92,-91.39,22.1,24.7
8600000US52329,52329,ZCTA5 52329,24.7,14947,51,ROWLEY,IA,42.36,-91.84,22.1,24.7
8600000US52731,52731,ZCTA5 52731,24.7,14948,51,CHARLOTTE,IA,41.96,-90.46,22.1,24.7
8600000US53810,53810,ZCTA5 53810,24.7,14949,51,GLEN HAVEN,WI,42.83,-91.06,23.9,24.7
8600000US53929,53929,ZCTA5 53929,24.7,14950,51,ELROY,WI,43.74,-90.27,23.9,24.7
8600000US54426,54426,ZCTA5 54426,24.7,14951,51,EDGAR,WI,44.92,-89.96,23.9,24.7
8600000US54651,54651,ZCTA5 54651,24.7,14952,51,ONTARIO,WI,43.72,-90.59,23.9,24.7
8600000US54746,54746,ZCTA5 54746,24.7,14953,51,HUMBIRD,WI,44.53,-90.9,23.9,24.7
8600000US54813,54813,ZCTA5 54813,24.7,14954,51,BARRONETT,WI,45.63,-92.04,23.9,24.7
8600000US55325,55325,ZCTA5 55325,24.7,14955,51,DASSEL,MN,45.08,-94.3,23.6,24.7
8600000US56211,56211,ZCTA5 56211,24.7,14956,51,BEARDSLEY,MN,45.55,-96.71,23.6,24.7
8600000US56466,56466,ZCTA5 56466,24.7,14957,51,MOTLEY,MN,46.33,-94.64,23.6,24.7
8600000US57037,57037,ZCTA5 57037,24.7,14958,51,IRENE,SD,43.08,-97.15,19.8,24.7
8600000US57046,57046,ZCTA5 57046,24.7,14959,51,MISSION HILL,SD,42.92,-97.27,19.8,24.7
8600000US58210,58210,ZCTA5 58210,24.7,14960,51,ADAMS,ND,48.41,-98.07,21.3,24.7
8600000US58849,58849,ZCTA5 58849,24.7,14961,51,RAY,ND,48.34,-103.16,21.3,24.7
8600000US59041,59041,ZCTA5 59041,24.7,14962,51,JOLIET,MT,45.48,-108.99,21.7,24.7
8600000US60106,60106,ZCTA5 60106,24.7,14963,51,BENSENVILLE,IL,41.95,-87.94,26.4,24.7
8600000US61030,61030,ZCTA5 61030,24.7,14964,51,FORRESTON,IL,42.12,-89.57,26.4,24.7
8600000US61073,61073,ZCTA5 61073,24.7,14965,51,ROSCOE,IL,42.41,-89,26.4,24.7
8600000US61088,61088,ZCTA5 61088,24.7,14966,51,WINNEBAGO,IL,42.26,-89.24,26.4,24.7
8600000US62216,62216,ZCTA5 62216,24.7,14967,51,AVISTON,IL,38.6,-89.6,26.4,24.7
8600000US62293,62293,ZCTA5 62293,24.7,14968,51,TRENTON,IL,38.6,-89.68,26.4,24.7
8600000US62427,62427,ZCTA5 62427,24.7,14969,51,FLAT ROCK,IL,38.9,-87.67,26.4,24.7
8600000US63031,63031,ZCTA5 63031,24.7,14970,51,FLORISSANT,MO,38.79,-90.32,26.3,25.9
8600000US63469,63469,ZCTA5 63469,24.7,14971,51,SHELBYVILLE,MO,39.8,-92.03,26.3,24.7
8600000US63537,63537,ZCTA5 63537,24.7,14972,51,EDINA,MO,40.16,-92.17,26.3,24.7
8600000US63625,63625,ZCTA5 63625,24.7,14973,51,BLACK,MO,37.53,-90.93,26.3,24.7
8600000US64086,64086,ZCTA5 64086,24.7,14974,51,LEES SUMMIT,MO,38.91,-94.38,26.3,21.9
8600000US65082,65082,ZCTA5 65082,24.7,14975,51,TUSCUMBIA,MO,38.23,-92.45,26.3,24.7
8600000US65655,65655,ZCTA5 65655,24.7,14976,51,GAINESVILLE,MO,36.6,-92.42,26.3,24.7
8600000US66527,66527,ZCTA5 66527,24.7,14977,51,POWHATTAN,KS,39.76,-95.63,21.5,24.7
8600000US66854,66854,ZCTA5 66854,24.7,14978,51,HARTFORD,KS,38.3,-95.95,21.5,24.7
8600000US67354,67354,ZCTA5 67354,24.7,14979,51,MOUND VALLEY,KS,37.2,-95.42,21.5,24.7
8600000US67449,67449,ZCTA5 67449,24.7,14980,51,HERINGTON,KS,38.67,-96.94,21.5,24.7
8600000US68023,68023,ZCTA5 68023,24.7,14981,51,FORT CALHOUN,NE,41.45,-96.02,20.8,24.7
8600000US68757,68757,ZCTA5 68757,24.7,14982,51,NEWCASTLE,NE,42.65,-96.87,20.8,24.7
8600000US70041,70041,ZCTA5 70041,24.7,14983,51,BURAS,LA,29.34,-89.49,28.5,24.7
8600000US70752,70752,ZCTA5 70752,24.7,14984,51,LAKELAND,LA,30.57,-91.42,28.5,24.7
8600000US70788,70788,ZCTA5 70788,24.7,14985,51,WHITE CASTLE,LA,30.16,-91.14,28.5,24.7
8600000US70814,70814,ZCTA5 70814,24.7,14986,51,BATON ROUGE,LA,30.44,-91.12,28.5,22
8600000US71277,71277,ZCTA5 71277,24.7,14987,51,SPEARSVILLE,LA,32.93,-92.6,28.5,24.7
8600000US71855,71855,ZCTA5 71855,24.7,14988,51,OZAN,AR,33.84,-93.71,25.3,24.7
8600000US72002,72002,ZCTA5 72002,24.7,14989,51,ALEXANDER,AR,34.63,-92.44,25.3,24.7
8600000US72950,72950,ZCTA5 72950,24.7,14990,51,PARKS,AR,34.79,-93.87,25.3,24.7
8600000US73057,73057,ZCTA5 73057,24.7,14991,51,MAYSVILLE,OK,34.81,-97.41,23.8,24.7
8600000US73552,73552,ZCTA5 73552,24.7,14992,51,INDIAHOMA,OK,34.62,-98.75,23.8,24.7
8600000US73716,73716,ZCTA5 73716,24.7,14993,51,ALINE,OK,36.5,-98.44,23.8,24.7
8600000US73761,73761,ZCTA5 73761,24.7,14994,51,NASH,OK,36.66,-98.05,23.8,24.7
8600000US73842,73842,ZCTA5 73842,24.7,14995,51,FREEDOM,OK,36.76,-99.11,23.8,24.7
8600000US74472,74472,ZCTA5 74472,24.7,14996,51,WHITEFIELD,OK,35.25,-95.23,23.8,24.7
8600000US74720,74720,ZCTA5 74720,24.7,14997,51,ACHILLE,OK,33.83,-96.38,23.8,24.7
8600000US74864,74864,ZCTA5 74864,24.7,14998,51,PRAGUE,OK,35.48,-96.69,23.8,24.7
8600000US74932,74932,ZCTA5 74932,24.7,14999,51,CAMERON,OK,35.13,-94.53,23.8,24.7
8600000US75007,75007,ZCTA5 75007,24.7,15000,51,CARROLLTON,TX,32.98,-96.89,25.1,24.1
8600000US75050,75050,ZCTA5 75050,24.7,15001,51,GRAND PRAIRIE,TX,32.69,-97.01,25.1,28.2
8600000US75436,75436,ZCTA5 75436,24.7,15002,51,DETROIT,TX,33.66,-95.26,25.1,24.7
8600000US76054,76054,ZCTA5 76054,24.7,15003,51,HURST,TX,32.83,-97.17,25.1,24.7
8600000US76454,76454,ZCTA5 76454,24.7,15004,51,GORMAN,TX,32.21,-98.67,25.1,24.7
8600000US76693,76693,ZCTA5 76693,24.7,15005,51,WORTHAM,TX,31.79,-96.46,25.1,24.7
8600000US77013,77013,ZCTA5 77013,24.7,15006,51,HOUSTON,TX,29.76,-95.38,25.1,26.2
8600000US77096,77096,ZCTA5 77096,24.7,15007,51,HOUSTON,TX,29.76,-95.38,25.1,26.2
8600000US77962,77962,ZCTA5 77962,24.7,15008,51,GANADO,TX,29.04,-96.51,25.1,24.7
8600000US77968,77968,ZCTA5 77968,24.7,15009,51,INEZ,TX,28.87,-96.79,25.1,24.7
8600000US78233,78233,ZCTA5 78233,24.7,15010,51,SAN ANTONIO,TX,29.45,-98.5,25.1,23.8
8600000US78401,78401,ZCTA5 78401,24.7,15011,51,CORPUS CHRISTI,TX,27.8,-97.39,25.1,19
8600000US79380,79380,ZCTA5 79380,24.7,15012,51,WHITHARRAL,TX,33.73,-102.32,25.1,24.7
8600000US80230,80230,ZCTA5 80230,24.7,15013,51,DENVER,CO,39.76,-104.87,25,25
8600000US80538,80538,ZCTA5 80538,24.7,15014,51,LOVELAND,CO,40.41,-105.07,25,24.8
8600000US81524,81524,ZCTA5 81524,24.7,15015,51,LOMA,CO,39.2,-108.82,25,24.7
8600000US84316,84316,ZCTA5 84316,24.7,15016,51,HOWELL,UT,41.79,-112.49,22.4,24.7
8600000US84518,84518,ZCTA5 84518,24.7,15017,51,CLEVELAND,UT,39.4,-110.91,22.4,24.7
8600000US85172,85172,ZCTA5 85172,24.7,15018,51,STANFIELD,AZ,32.93,-111.92,25.3,24.7
8600000US85234,85234,ZCTA5 85234,24.7,15019,51,GILBERT,AZ,33.36,-111.75,25.3,27.8
8600000US85614,85614,ZCTA5 85614,24.7,15020,51,GREEN VALLEY,AZ,31.84,-111.06,25.3,25.7
8600000US86506,86506,ZCTA5 86506,24.7,15021,51,HOUCK,AZ,35.36,-109.24,25.3,24.7
8600000US90810,90810,ZCTA5 90810,24.7,15022,51,LONG BEACH,CA,33.81,-118.22,27,26.1
8600000US91108,91108,ZCTA5 91108,24.7,15023,51,SAN MARINO,CA,34.12,-118.11,27,24.7
8600000US92083,92083,ZCTA5 92083,24.7,15024,51,VISTA,CA,33.18,-117.24,27,25.5
8600000US92139,92139,ZCTA5 92139,24.7,15025,51,SAN DIEGO,CA,32.68,-117.04,27,21.3
8600000US92507,92507,ZCTA5 92507,24.7,15026,51,RIVERSIDE,CA,33.96,-117.31,27,28.8
8600000US93060,93060,ZCTA5 93060,24.7,15027,51,SANTA PAULA,CA,34.4,-119.07,27,24.7
8600000US93280,93280,ZCTA5 93280,24.7,15028,51,WASCO,CA,35.64,-119.44,27,24.7
8600000US93954,93954,ZCTA5 93954,24.7,15029,51,SAN LUCAS,CA,36.13,-120.86,27,24.7
8600000US94528,94528,ZCTA5 94528,24.7,15030,51,DIABLO,CA,37.83,-121.95,27,24.7
8600000US95124,95124,ZCTA5 95124,24.7,15031,51,SAN JOSE,CA,37.25,-121.92,27,25.3
8600000US95219,95219,ZCTA5 95219,24.7,15032,51,STOCKTON,CA,38.01,-121.38,27,24.1
8600000US95815,95815,ZCTA5 95815,24.7,15033,51,SACRAMENTO,CA,38.6,-121.46,27,23.7
8600000US97462,97462,ZCTA5 97462,24.7,15034,51,OAKLAND,OR,43.47,-123.35,23.7,24.7
8600000US98466,98466,ZCTA5 98466,24.7,15035,51,TACOMA,WA,47.22,-122.54,25.7,23.3
8600000US98619,98619,ZCTA5 98619,24.7,15036,51,GLENWOOD,WA,45.98,-121.27,25.7,24.7
8600000US00616,616,ZCTA5 00616,24.8,15037,51,BAJADERO,PR,18.4,-66.66,27.4,24.8
8600000US00707,707,ZCTA5 00707,24.8,15038,51,MAUNABO,PR,18,-65.9,27.4,24.8
8600000US01073,1073,ZCTA5 01073,24.8,15039,51,SOUTHAMPTON,MA,42.23,-72.73,27.3,24.8
8600000US01253,1253,ZCTA5 01253,24.8,15040,51,OTIS,MA,42.19,-73.07,27.3,24.8
8600000US01542,1542,ZCTA5 01542,24.8,15041,51,ROCHDALE,MA,42.2,-71.9,27.3,24.8
8600000US01851,1851,ZCTA5 01851,24.8,15042,51,LOWELL,MA,42.63,-71.32,27.3,25.6
8600000US02199,2199,ZCTA5 02199,24.8,15043,51,BOSTON,MA,42.35,-71.06,27.3,22.5
8600000US02882,2882,ZCTA5 02882,24.8,15044,51,NARRAGANSETT,RI,41.39,-71.48,24.5,24.8
8600000US03465,3465,ZCTA5 03465,24.8,15045,51,TROY,NH,42.83,-72.18,27,24.8
8600000US03816,3816,ZCTA5 03816,24.8,15046,51,CENTER TUFTONBORO,NH,43.71,-71.25,27,24.8
8600000US06405,6405,ZCTA5 06405,24.8,15047,51,BRANFORD,CT,41.28,-72.81,25.8,24.8
8600000US06610,6610,ZCTA5 06610,24.8,15048,51,BRIDGEPORT,CT,41.18,-73.19,25.8,26.1
8600000US06704,6704,ZCTA5 06704,24.8,15049,51,WATERBURY,CT,41.55,-73.03,25.8,22.7
8600000US06790,6790,ZCTA5 06790,24.8,15050,51,TORRINGTON,CT,41.83,-73.12,25.8,24.8
8600000US07013,7013,ZCTA5 07013,24.8,15051,51,CLIFTON,NJ,40.86,-74.15,30.1,27.5
8600000US07960,7960,ZCTA5 07960,24.8,15052,51,MORRISTOWN,NJ,40.79,-74.47,30.1,24.8
